RegionType,RegionName,State,CBSA Title,SizeRankCity,SizeRankMetro,PctPriceCut,DaysOnMarket,BuyerSellerIndex,BuyerSellerIndexMetro
Zip,64034,MO,"Kansas City, MO-KS",10732,30,20.3125,53,6.629213483,1.464088398
Zip,64156,MO,"Kansas City, MO-KS",10913,30,17.56756757,64,8.08988764,1.464088398
Zip,76549,TX,"Killeen-Temple, TX",2961,128,8.522727273,74,3.333333333,2.05801105
Zip,76542,TX,"Killeen-Temple, TX",3148,128,13.46153846,78,7.083333333,2.05801105
Zip,76502,TX,"Killeen-Temple, TX",3678,128,13.1097561,63,1.666666667,2.05801105
Zip,76522,TX,"Killeen-Temple, TX",3934,128,11.86440678,65,2.5,2.05801105
Zip,76513,TX,"Killeen-Temple, TX",4075,128,18.8034188,65.5,7.083333333,2.05801105
Zip,76543,TX,"Killeen-Temple, TX",5278,128,16.03773585,63,5.833333333,2.05801105
Zip,76548,TX,"Killeen-Temple, TX",5798,128,20.60301508,86,10,2.05801105
Zip,76504,TX,"Killeen-Temple, TX",6547,128,15.6626506,71,8.333333333,2.05801105
Zip,76541,TX,"Killeen-Temple, TX",7316,128,11.86440678,94,9.166666667,2.05801105
Zip,76501,TX,"Killeen-Temple, TX",8725,128,10,63,0.833333333,2.05801105
Zip,76550,TX,"Killeen-Temple, TX",9434,128,10.25641026,68,4.166666667,2.05801105
Zip,76571,TX,"Killeen-Temple, TX",10502,128,14.67889908,64,5,2.05801105
Zip,75605,TX,"Longview, TX",4589,200,14.86486486,87,1.111111111,9.571823204
Zip,75604,TX,"Longview, TX",5668,200,19.90521327,95,6.666666667,9.571823204
Zip,75662,TX,"Longview, TX",7175,200,18.58974359,103.5,5.555555556,9.571823204
Zip,75602,TX,"Longview, TX",8032,200,14.9122807,104,4.444444444,9.571823204
Zip,75601,TX,"Longview, TX",8964,200,17.6,82,3.333333333,9.571823204
Zip,75647,TX,"Longview, TX",9439,200,20.23809524,141,10,9.571823204
Zip,75644,TX,"Longview, TX",9584,200,19.54022989,107,8.888888889,9.571823204
Zip,75654,TX,"Longview, TX",9860,200,17.97752809,133,7.777777778,9.571823204
Zip,75645,TX,"Longview, TX",10249,200,13.58024691,95,2.222222222,9.571823204
Zip,78572,TX,"McAllen-Edinburg-Mission, TX",1465,71,11.64835165,141,7.692307692,6.629834254
Zip,78577,TX,"McAllen-Edinburg-Mission, TX",1851,71,16.37426901,138,10,6.629834254
Zip,78501,TX,"McAllen-Edinburg-Mission, TX",2188,71,8.947368421,111,3.076923077,6.629834254
Zip,78542,TX,"McAllen-Edinburg-Mission, TX",2836,71,11.29943503,114,6.923076923,6.629834254
Zip,78504,TX,"McAllen-Edinburg-Mission, TX",2905,71,12.11267606,84,4.615384615,6.629834254
Zip,78574,TX,"McAllen-Edinburg-Mission, TX",3968,71,10.48951049,107,3.846153846,6.629834254
Zip,78541,TX,"McAllen-Edinburg-Mission, TX",4650,71,7.258064516,99.5,0.769230769,6.629834254
Zip,78596,TX,"McAllen-Edinburg-Mission, TX",4771,71,15.50387597,134,8.461538462,6.629834254
Zip,78539,TX,"McAllen-Edinburg-Mission, TX",5342,71,11.80124224,108.5,6.153846154,6.629834254
Zip,78573,TX,"McAllen-Edinburg-Mission, TX",5595,71,9.333333333,105,1.538461538,6.629834254
Zip,78589,TX,"McAllen-Edinburg-Mission, TX",5801,71,9.302325581,107,2.307692308,6.629834254
Zip,78516,TX,"McAllen-Edinburg-Mission, TX",6645,71,9.411764706,121,5.384615385,6.629834254
Zip,78503,TX,"McAllen-Edinburg-Mission, TX",8282,71,11.97183099,180.5,9.230769231,6.629834254
Zip,78130,TX,"San Antonio-New Braunfels, TX",1456,26,21.86287193,68,7.272727273,5.966850829
Zip,78245,TX,"San Antonio-New Braunfels, TX",1630,26,21.80451128,54,4.181818182,5.966850829
Zip,78240,TX,"San Antonio-New Braunfels, TX",1796,26,16.76646707,50,0.545454545,5.966850829
Zip,78249,TX,"San Antonio-New Braunfels, TX",2240,26,20,48,2.909090909,5.966850829
Zip,78251,TX,"San Antonio-New Braunfels, TX",2366,26,18.26923077,50,1.636363636,5.966850829
Zip,78254,TX,"San Antonio-New Braunfels, TX",2484,26,19.24242424,61,4.545454545,5.966850829
Zip,78209,TX,"San Antonio-New Braunfels, TX",2557,26,22.55639098,79.5,8.727272727,5.966850829
Zip,78223,TX,"San Antonio-New Braunfels, TX",2648,26,22.14285714,59,6,5.966850829
Zip,78253,TX,"San Antonio-New Braunfels, TX",2676,26,24.13793103,71,8.909090909,5.966850829
Zip,78228,TX,"San Antonio-New Braunfels, TX",2700,26,18.12080537,70,5.636363636,5.966850829
Zip,78230,TX,"San Antonio-New Braunfels, TX",2738,26,18.61702128,58,3.454545455,5.966850829
Zip,78258,TX,"San Antonio-New Braunfels, TX",2852,26,24.87804878,62,8.181818182,5.966850829
Zip,78250,TX,"San Antonio-New Braunfels, TX",2893,26,18.44262295,50,2.090909091,5.966850829
Zip,78216,TX,"San Antonio-New Braunfels, TX",2957,26,27.35042735,59,7.818181818,5.966850829
Zip,78247,TX,"San Antonio-New Braunfels, TX",3046,26,17.86941581,45.5,1.090909091,5.966850829
Zip,78233,TX,"San Antonio-New Braunfels, TX",3126,26,13.88888889,47,0.181818182,5.966850829
Zip,78155,TX,"San Antonio-New Braunfels, TX",3238,26,20.81632653,82,8.363636364,5.966850829
Zip,78201,TX,"San Antonio-New Braunfels, TX",3356,26,20.95808383,70,7.636363636,5.966850829
Zip,78213,TX,"San Antonio-New Braunfels, TX",3423,26,20.15503876,51.5,3.272727273,5.966850829
Zip,78229,TX,"San Antonio-New Braunfels, TX",3537,26,22.11538462,60.5,6.181818182,5.966850829
Zip,78109,TX,"San Antonio-New Braunfels, TX",3610,26,13.88174807,56,0.909090909,5.966850829
Zip,78227,TX,"San Antonio-New Braunfels, TX",3723,26,13.20754717,55.5,0.363636364,5.966850829
Zip,78232,TX,"San Antonio-New Braunfels, TX",3921,26,16.57142857,53.5,1.272727273,5.966850829
Zip,78217,TX,"San Antonio-New Braunfels, TX",4089,26,18.24817518,52,1.818181818,5.966850829
Zip,78006,TX,"San Antonio-New Braunfels, TX",4230,26,25.17321016,94,10,5.966850829
Zip,78154,TX,"San Antonio-New Braunfels, TX",4290,26,16.796875,58.5,2.545454545,5.966850829
Zip,78218,TX,"San Antonio-New Braunfels, TX",4496,26,12.42236025,60.5,0.727272727,5.966850829
Zip,78210,TX,"San Antonio-New Braunfels, TX",4912,26,14.20454545,61.5,2.727272727,5.966850829
Zip,78108,TX,"San Antonio-New Braunfels, TX",4920,26,19.82182628,64,5.818181818,5.966850829
Zip,78221,TX,"San Antonio-New Braunfels, TX",5460,26,8.928571429,87,4,5.966850829
Zip,78212,TX,"San Antonio-New Braunfels, TX",5471,26,16.84782609,69,4.363636364,5.966850829
Zip,78132,TX,"San Antonio-New Braunfels, TX",5720,26,22.66009852,92,9.272727273,5.966850829
Zip,78260,TX,"San Antonio-New Braunfels, TX",6019,26,22.08121827,66.5,6.909090909,5.966850829
Zip,78239,TX,"San Antonio-New Braunfels, TX",6181,26,16.78321678,61,3.090909091,5.966850829
Zip,78259,TX,"San Antonio-New Braunfels, TX",6269,26,24.28571429,60.5,7.090909091,5.966850829
Zip,78244,TX,"San Antonio-New Braunfels, TX",6357,26,17.71653543,55,2.090909091,5.966850829
Zip,78023,TX,"San Antonio-New Braunfels, TX",6451,26,22.43346008,69,8,5.966850829
Zip,78133,TX,"San Antonio-New Braunfels, TX",6958,26,18.30357143,114,8.545454545,5.966850829
Zip,78148,TX,"San Antonio-New Braunfels, TX",7335,26,21.42857143,52,3.818181818,5.966850829
Zip,78261,TX,"San Antonio-New Braunfels, TX",7721,26,18.40490798,68,5.454545455,5.966850829
Zip,78222,TX,"San Antonio-New Braunfels, TX",7984,26,15.32846715,69,3.636363636,5.966850829
Zip,78114,TX,"San Antonio-New Braunfels, TX",8076,26,13.4751773,88,5.090909091,5.966850829
Zip,78070,TX,"San Antonio-New Braunfels, TX",8577,26,16.33986928,107,7.454545455,5.966850829
Zip,78015,TX,"San Antonio-New Braunfels, TX",8949,26,26.82926829,80,9.090909091,5.966850829
Zip,78064,TX,"San Antonio-New Braunfels, TX",9187,26,27.90697674,52.5,6.727272727,5.966850829
Zip,78255,TX,"San Antonio-New Braunfels, TX",9259,26,26.20320856,86,9.454545455,5.966850829
Zip,78248,TX,"San Antonio-New Braunfels, TX",9344,26,23.38709677,60,6.545454545,5.966850829
Zip,78256,TX,"San Antonio-New Braunfels, TX",9504,26,24.32432432,93.5,9.818181818,5.966850829
Zip,78121,TX,"San Antonio-New Braunfels, TX",9531,26,14.04958678,82,4.909090909,5.966850829
Zip,78003,TX,"San Antonio-New Braunfels, TX",9797,26,13.48314607,86,4.727272727,5.966850829
Zip,78257,TX,"San Antonio-New Braunfels, TX",10021,26,22.72727273,104,9.636363636,5.966850829
Zip,78163,TX,"San Antonio-New Braunfels, TX",10052,26,12.31884058,95,5.272727273,5.966850829
Zip,78063,TX,"San Antonio-New Braunfels, TX",10140,26,12.79069767,67.5,2.363636364,5.966850829
Zip,78252,TX,"San Antonio-New Braunfels, TX",10378,26,12.80487805,61,1.454545455,5.966850829
Zip,78266,TX,"San Antonio-New Braunfels, TX",10901,26,19.11764706,70,6.363636364,5.966850829
Zip,65807,MO,"Springfield, MO",1873,113,22.72727273,54,7.5,2.26519337
Zip,65802,MO,"Springfield, MO",2879,113,19.73333333,55,6.875,2.26519337
Zip,65804,MO,"Springfield, MO",3041,113,21.09090909,53,5.625,2.26519337
Zip,65803,MO,"Springfield, MO",3231,113,17.82477341,66,8.75,2.26519337
Zip,65714,MO,"Springfield, MO",5059,113,12.25806452,57.5,3.125,2.26519337
Zip,65721,MO,"Springfield, MO",5466,113,19.13357401,60,9.375,2.26519337
Zip,65810,MO,"Springfield, MO",7332,113,17.56097561,57.5,5,2.26519337
Zip,65738,MO,"Springfield, MO",8146,113,13.14285714,55,2.5,2.26519337
Zip,65613,MO,"Springfield, MO",8415,113,11.65644172,72.5,4.375,2.26519337
Zip,65706,MO,"Springfield, MO",9032,113,9.022556391,48,0.625,2.26519337
Zip,65742,MO,"Springfield, MO",9731,113,19.81981982,71,10,2.26519337
Zip,65809,MO,"Springfield, MO",9905,113,14.52991453,70,6.25,2.26519337
Zip,65622,MO,"Springfield, MO",10456,113,13.48314607,95,8.125,2.26519337
Zip,65781,MO,"Springfield, MO",10485,113,8.333333333,51.5,1.25,2.26519337
Zip,65619,MO,"Springfield, MO",10563,113,17.24137931,53,1.875,2.26519337
Zip,65757,MO,"Springfield, MO",10730,113,17.64705882,55,3.75,2.26519337
Zip,63376,MO,"St. Louis, MO-IL",1551,18,18.9119171,51,2.110091743,5.359116022
Zip,63123,MO,"St. Louis, MO-IL",2183,18,17.94019934,53,1.743119266,5.359116022
Zip,63021,MO,"St. Louis, MO-IL",2334,18,20.39660057,55,3.119266055,5.359116022
Zip,63129,MO,"St. Louis, MO-IL",2373,18,24.48275862,60,6.23853211,5.359116022
Zip,63301,MO,"St. Louis, MO-IL",2591,18,15.33333333,56.5,0.917431193,5.359116022
Zip,63303,MO,"St. Louis, MO-IL",2747,18,19.4214876,53,2.385321101,5.359116022
Zip,63366,MO,"St. Louis, MO-IL",2753,18,15.33923304,54,0.550458716,5.359116022
Zip,63116,MO,"St. Louis, MO-IL",2821,18,21.9330855,60,5.137614679,5.359116022
Zip,63031,MO,"St. Louis, MO-IL",2951,18,19.72789116,64,4.678899083,5.359116022
Zip,63136,MO,"St. Louis, MO-IL",2987,18,15.09433962,95,6.422018349,5.359116022
Zip,63033,MO,"St. Louis, MO-IL",3333,18,11.91709845,64,1.467889908,5.359116022
Zip,63122,MO,"St. Louis, MO-IL",3462,18,22.29965157,60,5.688073394,5.359116022
Zip,63017,MO,"St. Louis, MO-IL",3506,18,22.2826087,69,7.798165138,5.359116022
Zip,63026,MO,"St. Louis, MO-IL",3521,18,24.65753425,57,5.321100917,5.359116022
Zip,63368,MO,"St. Louis, MO-IL",3874,18,22.94520548,55,4.587155963,5.359116022
Zip,63385,MO,"St. Louis, MO-IL",4015,18,20.41284404,59,3.669724771,5.359116022
Zip,63114,MO,"St. Louis, MO-IL",4161,18,18.45493562,67,4.495412844,5.359116022
Zip,63304,MO,"St. Louis, MO-IL",4301,18,17.19298246,55,1.651376147,5.359116022
Zip,63119,MO,"St. Louis, MO-IL",4353,18,29.14572864,59,6.788990826,5.359116022
Zip,63146,MO,"St. Louis, MO-IL",4444,18,15.09433962,59,1.559633028,5.359116022
Zip,63010,MO,"St. Louis, MO-IL",4684,18,23.046875,56,4.770642202,5.359116022
Zip,63125,MO,"St. Louis, MO-IL",4686,18,14.67889908,58,0.825688073,5.359116022
Zip,63109,MO,"St. Louis, MO-IL",4692,18,20.18779343,52,2.568807339,5.359116022
Zip,63011,MO,"St. Louis, MO-IL",4745,18,27.7992278,59,6.605504587,5.359116022
Zip,63130,MO,"St. Louis, MO-IL",4939,18,24.42396313,62,6.880733945,5.359116022
Zip,63108,MO,"St. Louis, MO-IL",5256,18,16.14583333,80,5.412844037,5.359116022
Zip,63128,MO,"St. Louis, MO-IL",5360,18,18.26923077,62,3.577981651,5.359116022
Zip,63139,MO,"St. Louis, MO-IL",5646,18,18.78787879,52,2.018348624,5.359116022
Zip,63121,MO,"St. Louis, MO-IL",6253,18,21.01449275,125,9.633027523,5.359116022
Zip,63118,MO,"St. Louis, MO-IL",6279,18,21.64179104,69,7.247706422,5.359116022
Zip,63028,MO,"St. Louis, MO-IL",6342,18,10.66666667,72.5,2.660550459,5.359116022
Zip,63052,MO,"St. Louis, MO-IL",6634,18,20.16460905,60,3.853211009,5.359116022
Zip,63112,MO,"St. Louis, MO-IL",6943,18,26.92307692,67,8.073394495,5.359116022
Zip,63104,MO,"St. Louis, MO-IL",6998,18,27.71084337,70,8.623853211,5.359116022
Zip,63367,MO,"St. Louis, MO-IL",7065,18,16.84981685,61,2.935779817,5.359116022
Zip,63043,MO,"St. Louis, MO-IL",7084,18,21.36752137,51,3.211009174,5.359116022
Zip,63379,MO,"St. Louis, MO-IL",7127,18,21.07279693,66,5.779816514,5.359116022
Zip,63090,MO,"St. Louis, MO-IL",7264,18,17.67676768,79,5.963302752,5.359116022
Zip,63141,MO,"St. Louis, MO-IL",7330,18,23.07692308,75,8.71559633,5.359116022
Zip,63042,MO,"St. Louis, MO-IL",7499,18,19.3877551,61,3.76146789,5.359116022
Zip,63110,MO,"St. Louis, MO-IL",7570,18,29.33333333,58,6.330275229,5.359116022
Zip,63111,MO,"St. Louis, MO-IL",7663,18,22.68041237,82,9.266055046,5.359116022
Zip,63138,MO,"St. Louis, MO-IL",7889,18,16.88311688,90,7.064220183,5.359116022
Zip,63020,MO,"St. Louis, MO-IL",7902,18,17.51412429,90.5,7.614678899,5.359116022
Zip,63135,MO,"St. Louis, MO-IL",7976,18,15.2,103.5,6.972477064,5.359116022
Zip,63137,MO,"St. Louis, MO-IL",8208,18,19.32773109,90,8.440366972,5.359116022
Zip,63084,MO,"St. Louis, MO-IL",8352,18,20,68,5.504587156,5.359116022
Zip,63105,MO,"St. Louis, MO-IL",8471,18,17.09401709,65,3.486238532,5.359116022
Zip,63074,MO,"St. Louis, MO-IL",8524,18,21.42857143,60.5,4.95412844,5.359116022
Zip,63034,MO,"St. Louis, MO-IL",8677,18,14.89361702,74,3.944954128,5.359116022
Zip,63049,MO,"St. Louis, MO-IL",8698,18,18.75,60,3.394495413,5.359116022
Zip,63126,MO,"St. Louis, MO-IL",8743,18,13.75,52.5,0.183486239,5.359116022
Zip,63131,MO,"St. Louis, MO-IL",8821,18,18.88888889,82,7.339449541,5.359116022
Zip,63005,MO,"St. Louis, MO-IL",8841,18,25.72815534,89,9.724770642,5.359116022
Zip,63132,MO,"St. Louis, MO-IL",8974,18,23.86363636,76,8.990825688,5.359116022
Zip,63050,MO,"St. Louis, MO-IL",8975,18,12.38938053,69,2.293577982,5.359116022
Zip,63383,MO,"St. Louis, MO-IL",9148,18,14.04958678,52.5,0.275229358,5.359116022
Zip,63069,MO,"St. Louis, MO-IL",9181,18,11.34751773,65,1.376146789,5.359116022
Zip,63025,MO,"St. Louis, MO-IL",9273,18,17.75147929,68,4.220183486,5.359116022
Zip,63051,MO,"St. Louis, MO-IL",9464,18,30.33707865,92,9.908256881,5.359116022
Zip,63134,MO,"St. Louis, MO-IL",9590,18,21.34831461,79,8.256880734,5.359116022
Zip,63143,MO,"St. Louis, MO-IL",9617,18,21.66666667,56,4.128440367,5.359116022
Zip,63103,MO,"St. Louis, MO-IL",9651,18,26.74418605,104,9.816513761,5.359116022
Zip,63144,MO,"St. Louis, MO-IL",9711,18,18.5840708,57,2.47706422,5.359116022
Zip,63077,MO,"St. Louis, MO-IL",9754,18,22.03389831,81.5,8.899082569,5.359116022
Zip,63124,MO,"St. Louis, MO-IL",9822,18,21.36752137,93,9.357798165,5.359116022
Zip,63117,MO,"St. Louis, MO-IL",9889,18,13.43283582,61,1.19266055,5.359116022
Zip,63044,MO,"St. Louis, MO-IL",9999,18,14.63414634,59.5,1.28440367,5.359116022
Zip,63390,MO,"St. Louis, MO-IL",10111,18,10.29411765,74.5,2.844036697,5.359116022
Zip,63088,MO,"St. Louis, MO-IL",10335,18,15.38461538,55.5,0.733944954,5.359116022
Zip,63012,MO,"St. Louis, MO-IL",10414,18,12.26415094,58,0.458715596,5.359116022
Zip,63040,MO,"St. Louis, MO-IL",10619,18,29.41176471,73,9.449541284,5.359116022
Zip,63348,MO,"St. Louis, MO-IL",10630,18,25.53191489,72,8.532110092,5.359116022
Zip,63070,MO,"St. Louis, MO-IL",10659,18,15.87301587,58,1.834862385,5.359116022
Zip,63016,MO,"St. Louis, MO-IL",10684,18,11.42857143,64,1.009174312,5.359116022
Zip,63362,MO,"St. Louis, MO-IL",10760,18,7.692307692,55.5,0.091743119,5.359116022
Zip,63389,MO,"St. Louis, MO-IL",10897,18,11.94029851,63,1.100917431,5.359116022
Zip,63038,MO,"St. Louis, MO-IL",10938,18,21.42857143,73,7.889908257,5.359116022
Zip,63019,MO,"St. Louis, MO-IL",11086,18,5.882352941,70,1.926605505,5.359116022
Zip,63343,MO,"St. Louis, MO-IL",11100,18,13.51351351,132,6.697247706,5.359116022
Zip,63048,MO,"St. Louis, MO-IL",11124,18,3.50877193,60,0.366972477,5.359116022
